step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
336,CASH_IN,446652.37,C1254172178,8372081.82,8818734.19,C368828508,1945987.76,1499335.39,0,0
336,PAYMENT,11180.29,C38192691,207007,195826.71,M606029135,0,0,0,0
336,PAYMENT,8735.46,C520383007,563,0,M2033237719,0,0,0,0
338,CASH_IN,357507.15,C1035006946,1211413.68,1568920.83,C422971499,1096824.98,739317.83,0,0
338,DEBIT,2155.58,C110580116,73633,71477.42,C1937950357,47922.94,50078.51,0,0
338,CASH_IN,11110.35,C163037296,11521534.08,11532644.44,C233597782,2658345.11,2647234.76,0,0
345,PAYMENT,33327,C893120001,79943.66,46616.66,M129842529,0,0,0,0
345,TRANSFER,229952.66,C344578175,31864.48,0,C1753128715,7296637.61,7526590.28,0,0
345,CASH_OUT,348160.51,C188516148,50559,0,C1690263446,2508288.94,2856449.45,0,0
345,PAYMENT,10043.54,C1370051926,172310.79,162267.25,M399128815,0,0,0,0
345,PAYMENT,4276.91,C114068263,10941,6664.09,M1243218289,0,0,0,0
345,PAYMENT,26767.19,C1981205868,225234,198466.81,M105998298,0,0,0,0
345,CASH_IN,396059.61,C1218353939,104113,500172.61,C420784425,10312533.12,9916473.51,0,0
345,CASH_OUT,28451.83,C1197333447,0,0,C265885042,416578.18,445030.01,0,0
345,CASH_OUT,233667.24,C1217354571,20270,0,C845416308,1486072.22,1719739.45,0,0
345,CASH_IN,243655.56,C2048715899,3163507.31,3407162.88,C2104859455,332597.8,88942.24,0,0
345,PAYMENT,10244.33,C2006049612,189337,179092.67,M807086112,0,0,0,0
345,CASH_IN,248099.11,C1465298642,112,248211.11,C1342831700,0,0,0,0
345,TRANSFER,1719122.03,C1277770473,33911,0,C1219803099,1197300.54,2916422.58,0,0
345,TRANSFER,957561.08,C819849752,0,0,C207563497,4954663.92,5912225,0,0
345,PAYMENT,8384.98,C843465181,21380,12995.02,M325194967,0,0,0,0
345,CASH_IN,189557.49,C1049213339,16143024.7,16332582.19,C1494370469,354756.21,165198.72,0,0
345,TRANSFER,554469.36,C1192055948,0,0,C1375411020,605817.87,1160287.23,0,0
345,CASH_IN,27402.71,C1762251010,51136,78538.71,C192080902,496799.26,469396.55,0,0
345,TRANSFER,2134938.45,C2137401301,0,0,C895358660,3981937.43,6116875.87,0,0
345,CASH_IN,168907.97,C369470767,22041,190948.97,C1638482561,0,0,0,0
345,CASH_OUT,277924.92,C2014151128,216493.35,0,C440455242,325161.61,603086.53,0,0
345,CASH_IN,127647.2,C1913362756,8976,136623.2,C1806659864,328408.76,200761.57,0,0
345,TRANSFER,1234547.03,C379071590,20884,0,C1377214952,23343.45,1257890.48,0,0
346,CASH_OUT,69689.67,C947895462,23849,0,C1822335656,0,69689.67,0,0
346,CASH_IN,84235.88,C1195082517,5240901.22,5325137.09,C1995453050,5618256.27,5534020.39,0,0
346,CASH_OUT,289833.9,C847079674,384,0,C374376831,695154.73,984988.63,0,0
346,PAYMENT,4336.37,C949180395,0,0,M1011439649,0,0,0,0
346,CASH_OUT,256569.95,C1890335925,1369,0,C534057989,1398612.25,1655182.2,0,0
346,PAYMENT,40961.05,C1272068387,0,0,M145593877,0,0,0,0
346,PAYMENT,60468.73,C1620158483,0,0,M820373388,0,0,0,0
346,CASH_OUT,152468.4,C710807900,0,0,C1742240757,290079.52,442547.92,0,0
346,PAYMENT,25142.4,C1384811667,203,0,M1984650005,0,0,0,0
346,PAYMENT,21549.51,C761015526,213909.88,192360.37,M637121226,0,0,0,0
346,CASH_OUT,425712.08,C282499649,0,0,C617829989,3052323.01,3478035.09,0,0
346,CASH_IN,58169.9,C1425012953,1599177.48,1657347.38,C1476095396,71210.39,13040.49,0,0
346,CASH_OUT,134764.53,C1437842440,101466,0,C272997209,176829.2,311593.73,0,0
346,CASH_OUT,239751.02,C740865877,19637.78,0,C53831198,300500.43,540251.44,0,0
346,CASH_OUT,30074.21,C658027314,20345,0,C277905760,166353.41,196427.62,0,0
346,CASH_OUT,131914.04,C1784524417,0,0,C662082632,318068.11,449982.15,0,0
346,CASH_OUT,154045.48,C927450170,0,0,C1007137147,2330336.22,2484381.7,0,0
346,PAYMENT,40278.88,C1359833683,52170,11891.12,M1736581247,0,0,0,0
346,TRANSFER,2475076.99,C711391619,30105,0,C1945908704,0,2475076.99,0,0
346,TRANSFER,358462.31,C1140278751,10993,0,C2071323345,496285.32,854747.64,0,0
346,CASH_IN,289959.34,C216808940,3182508.3,3472467.64,C1338328374,672852.71,382893.38,0,0
346,CASH_OUT,367956.16,C651463658,46469,0,C1438354558,595104.97,963061.13,0,0
346,CASH_OUT,61384.35,C597751440,11124,0,C1056543419,1125418.22,1186802.56,0,0
346,CASH_IN,162049.81,C1529719004,51909,213958.81,C1779169627,352988.66,190938.84,0,0
346,CASH_OUT,252116.31,C659893465,0,0,C1363854691,2165883.26,2417999.57,0,0
346,CASH_OUT,195594.55,C7095711,24838,0,C262489712,639168.78,834763.33,0,0
346,CASH_IN,338113.95,C1240148266,27760049.07,28098163.02,C853135758,1717922,1379808.06,0,0
346,PAYMENT,35464.07,C1108039559,0,0,M1964162696,0,0,0,0
346,PAYMENT,7187,C899954717,0,0,M462879682,0,0,0,0
346,CASH_IN,98042.68,C1029344057,1114727.6,1212770.28,C1160353705,649131.77,551089.09,0,0
346,CASH_IN,179583.06,C1294870438,23542419.51,23722002.57,C94415617,235379.37,55796.31,0,0
346,CASH_OUT,139761.33,C980310590,0,0,C486585244,4474399.32,4614160.65,0,0
346,CASH_IN,95601.61,C2121291747,2794516.1,2890117.71,C240775867,3856908.39,3761306.78,0,0
346,CASH_OUT,589499.94,C928309865,250807,0,C2075498648,185880.74,775380.68,0,0
346,PAYMENT,372.15,C2007487908,0,0,M1894797734,0,0,0,0
346,CASH_OUT,409128.4,C207950951,0,0,C773839625,1829036.65,2238165.06,0,0
347,CASH_IN,53330.63,C206085912,27157735.74,27211066.37,C860569890,1791859.54,1738528.91,0,0
347,CASH_IN,258299.01,C21368583,3812967.93,4071266.95,C1794961269,424748.8,166449.78,0,0
347,CASH_OUT,36002.35,C921807114,100259,64256.65,C1520583096,96703.25,132705.6,0,0
347,PAYMENT,9296.2,C1728343937,158650.51,149354.31,M1023231205,0,0,0,0
347,CASH_IN,215587.41,C362468415,2914884.19,3130471.6,C1716700738,3783534.24,3567946.83,0,0
347,PAYMENT,54371.14,C1727272436,657,0,M663810643,0,0,0,0
347,TRANSFER,35942.61,C119832574,61111,25168.39,C348313079,3378313.13,3414255.73,0,0
347,CASH_OUT,195982.22,C1847875859,20827,0,C1336228143,878847.66,1074829.88,0,0
347,CASH_OUT,101531.81,C2054532054,149252.51,47720.7,C1187938167,123375.85,224907.66,0,0
347,CASH_IN,208487.5,C1328051321,272273,480760.5,C183685866,3853999.4,3645511.9,0,0
347,CASH_OUT,158708.29,C123844428,70648,0,C1604651468,1996494.42,2155202.71,0,0
347,CASH_OUT,350296.89,C1789610576,0,0,C489421895,1462046.78,1812343.67,0,0
347,PAYMENT,85535.16,C1023817360,0,0,M429400930,0,0,0,0
347,TRANSFER,741342.33,C1240595884,0,0,C1966585174,4106863.89,4848206.23,0,0
347,CASH_IN,180602.49,C970521115,41184,221786.49,C728465910,0,0,0,0
347,CASH_OUT,160233.74,C1267539413,0,0,C1344367878,288363.93,448597.67,0,0
347,CASH_IN,411988.65,C1335201250,8254,420242.65,C836140097,560329.27,148340.62,0,0
347,CASH_IN,273752.49,C769310474,3931225.1,4204977.59,C572409577,575363.57,301611.08,0,0
347,CASH_OUT,284885.72,C1953649393,0,0,C594500660,473169.67,758055.39,0,0
347,PAYMENT,27185.92,C1764343286,21467,0,M1338643963,0,0,0,0
347,TRANSFER,700159.12,C1326874277,0,0,C685814138,3244874.4,3945033.52,0,0
347,CASH_OUT,485915.5,C1325137347,579,0,C1817175183,73524.96,95308.06,0,0
347,CASH_IN,130939.93,C566317501,2008879.63,2139819.57,C1516654232,1350419.74,1219479.81,0,0
347,CASH_OUT,400595.41,C1981096921,287,0,C1584385713,633505.48,1034100.89,0,0
347,PAYMENT,12777.9,C284585978,272530.89,259752.99,M1806785509,0,0,0,0
347,PAYMENT,2038.59,C402472438,200675.49,198636.9,M453948423,0,0,0,0
347,CASH_IN,196317.99,C1402255774,6181539.91,6377857.9,C1108930582,240413.5,44095.5,0,0
347,PAYMENT,48898.48,C363066754,19908,0,M2000380795,0,0,0,0
347,PAYMENT,54048.47,C378887205,97543.4,43494.93,M47024769,0,0,0,0
347,CASH_OUT,478873.37,C707934349,935662.81,456789.43,C212440339,493250.63,972124,0,0
347,PAYMENT,1829.73,C298866554,531224.11,529394.38,M1971957567,0,0,0,0
347,CASH_OUT,183505.38,C1032202244,0,0,C690631584,325082.36,508587.75,0,0
347,CASH_IN,88437.14,C770014286,7591340.79,7679777.94,C1232949196,1271373.27,1182936.13,0,0
347,CASH_OUT,140346.68,C958397565,0,0,C1793431807,638899.59,779246.27,0,0
347,CASH_IN,80790.82,C1052581598,2304249.89,2385040.71,C861600582,1705805.58,1625014.76,0,0
347,CASH_OUT,285175.83,C951936991,0,0,C373049688,924615.41,1209791.24,0,0
347,PAYMENT,10244.83,C476634451,0,0,M1226894005,0,0,0,0
347,PAYMENT,32172.85,C1865014172,342928.75,310755.9,M1287580563,0,0,0,0
347,TRANSFER,450031.82,C278435062,0,0,C1007568570,10641206.66,11091238.48,0,0
347,PAYMENT,17397,C1433249946,204392,186995,M433834670,0,0,0,0
347,PAYMENT,2293.99,C1546011863,0,0,M707634455,0,0,0,0
347,CASH_OUT,14373.16,C394351632,38669,24295.84,C401540876,11350.33,25723.49,0,0
347,CASH_OUT,356131.97,C1317209802,57195,0,C1861950234,713824.41,1069956.38,0,0
347,CASH_IN,384763.19,C1639678463,5114323.87,5499087.05,C1861427049,828122.64,443359.46,0,0
347,PAYMENT,31031.87,C591395173,21560,0,M160534445,0,0,0,0
347,PAYMENT,46546.8,C228910249,149543,102996.2,M1472836292,0,0,0,0
347,CASH_OUT,474253,C1841102278,10550,0,C720636756,624968.54,1099221.54,0,0
347,CASH_OUT,31893,C1737027116,21628,0,C960308047,0,31893,0,0
347,CASH_IN,122915.45,C1896829335,638,123553.45,C1423361887,0,0,0,0
347,CASH_IN,157433.43,C1386290989,6541698.7,6699132.14,C680242514,1850252.19,1692818.76,0,0
347,CASH_OUT,213634.38,C1376451007,317753.93,104119.55,C2125917937,507951.67,721586.05,0,0
347,CASH_IN,242215.37,C574582445,910844.08,1153059.45,C2047960409,1970807.6,1728592.23,0,0
347,CASH_IN,45861.43,C718199154,29758,75619.43,C1164478130,1664423.15,1618561.72,0,0
347,CASH_OUT,96687.49,C758476439,15042,0,C1886522393,266699.01,363386.5,0,0
348,CASH_OUT,104277.39,C1409146952,123893,19615.61,C705190534,0,104277.39,0,0
348,PAYMENT,91942.47,C487016794,30698,0,M1943219459,0,0,0,0
348,CASH_OUT,273729.96,C360753302,15716,0,C1012201100,0,273729.96,0,0
348,PAYMENT,38851.96,C1474906157,0,0,M1648591530,0,0,0,0
348,PAYMENT,21898.61,C1223562298,165405,143506.39,M1635479209,0,0,0,0
348,CASH_IN,40824.79,C759757870,3514983.85,3555808.64,C679835132,7620200.83,7579376.04,0,0
348,PAYMENT,11195.38,C821436490,319726.11,308530.74,M489728823,0,0,0,0
348,CASH_OUT,14530.34,C1899815343,0,0,C1205138348,1083517.91,1098048.25,0,0
348,CASH_OUT,211931.84,C1359330978,124067,0,C856043153,0,211931.84,0,0
348,CASH_IN,445420.67,C919569622,16136729.84,16582150.51,C353786884,765565.15,320144.48,0,0
348,PAYMENT,4239.3,C1546682619,41820,37580.7,M953637782,0,0,0,0
348,TRANSFER,691008.03,C497502269,0,0,C427006508,4356580.72,5047588.75,0,0
348,CASH_IN,7070.04,C1702558134,27084308.97,27091379.01,C1708731291,5830778.3,5823708.26,0,0
348,PAYMENT,11896.24,C1947591503,87134.96,75238.72,M1350026416,0,0,0,0
348,CASH_IN,164849.35,C435990860,10425,175274.35,C479867709,0,0,0,0
348,CASH_OUT,268503.73,C1632988705,3704,0,C307723589,279975.13,548478.86,0,0
348,CASH_OUT,211815.69,C1727567664,0,0,C44200900,3514424.99,3726240.68,0,0
348,CASH_IN,147934.1,C1886780450,21266,169200.1,C816640838,345961.03,198026.94,0,0
348,DEBIT,1294.24,C2107826939,0,0,C314506429,170656.17,171950.41,0,0
348,CASH_OUT,314641.32,C1736815395,20306,0,C479735752,1232206.28,1546847.6,0,0
348,CASH_IN,470048.07,C1683335401,1214462.33,1684510.4,C755473633,789461.33,319413.26,0,0
348,PAYMENT,19246.75,C801082419,0,0,M613250685,0,0,0,0
348,PAYMENT,12497.49,C1221603032,0,0,M2007720332,0,0,0,0
348,CASH_OUT,62334.1,C389197393,0,0,C645791789,2136772.22,2199106.32,0,0
348,CASH_OUT,192958.63,C546895654,343360,150401.37,C1253718254,0,192958.63,0,0
348,PAYMENT,8974.72,C1077443998,166671.46,157696.74,M640472979,0,0,0,0
348,CASH_OUT,93027.11,C1860608449,0,0,C1529953959,2484892.4,2577919.51,0,0
348,PAYMENT,10610.33,C1361098865,7902,0,M683233696,0,0,0,0
348,CASH_IN,97586.92,C1900856062,8201,105787.92,C278262597,317327.65,219740.74,0,0
348,TRANSFER,282607.86,C385790028,0,0,C209600439,473758.35,756366.2,0,0
348,CASH_OUT,242988.32,C1329838754,0,0,C1622985846,794974.02,1037962.34,0,0
348,CASH_IN,52505.64,C1798329640,2317104.26,2369609.91,C473805746,755127.78,702622.13,0,0
348,CASH_IN,189288.52,C981672132,1659003.95,1848292.48,C980358831,1707123.61,1517835.09,0,0
348,CASH_IN,201725.81,C796155406,5818698.12,6020423.93,C335541501,386524.64,184798.83,0,0
348,TRANSFER,748082.93,C1030560056,5756.7,0,C1754571129,13939081.16,14687164.09,0,0
348,PAYMENT,5016.6,C1922125889,0,0,M140865561,0,0,0,0
348,PAYMENT,10427.95,C367423626,24502,14074.05,M857404430,0,0,0,0
348,CASH_OUT,161216.38,C507282007,0,0,C1336104429,65610275.14,65771491.51,0,0
348,PAYMENT,45731.39,C1678410035,11389,0,M1581195034,0,0,0,0
348,CASH_OUT,34746.05,C930267380,806385,771638.95,C90025615,0,34746.05,0,0
348,TRANSFER,329041.9,C1770699985,0,0,C78796125,410721.84,739763.74,0,0
348,PAYMENT,5896.56,C1058025066,0,0,M675377711,0,0,0,0
348,CASH_IN,68057.89,C491760745,112,68169.89,C192723856,196559.96,128502.07,0,0
348,CASH_OUT,203800.72,C552263861,0,0,C1855948496,1134126.96,1337927.68,0,0
348,CASH_IN,277068.68,C958562785,300538,577606.68,C280079118,0,0,0,0
348,TRANSFER,539364.63,C1545387253,0,0,C612703143,1425399.31,1964763.94,0,0
348,CASH_IN,306764.54,C1079497646,730058.28,1036822.82,C172764954,808398.76,501634.22,0,0
348,PAYMENT,14039.16,C1075057493,57304,43264.84,M363269245,0,0,0,0
348,TRANSFER,2083676.22,C72676924,500682,0,C790350972,0,2083676.22,0,0
348,CASH_OUT,202075.22,C283952544,11576,0,C1070946170,0,202075.22,0,0
348,DEBIT,5510.92,C324930568,49860,44349.08,C917096193,403125.19,408636.11,0,0
348,PAYMENT,10740.01,C349982753,22268,11527.99,M977965938,0,0,0,0
348,PAYMENT,19058.68,C538040013,218006,198947.32,M939965483,0,0,0,0
349,CASH_IN,137823.81,C1634028565,6278568.56,6416392.38,C1777868614,1859533.68,1721709.87,0,0
349,CASH_OUT,99993.93,C686764748,0,0,C2112810373,17796246.28,17896240.21,0,0
349,PAYMENT,25063.98,C1374823992,12035,0,M201747726,0,0,0,0
349,PAYMENT,3705.06,C1676179450,34945,31239.94,M1322011253,0,0,0,0
349,CASH_OUT,68491.79,C835807251,126424.91,57933.12,C184294001,1076731.96,1145223.76,0,0
349,CASH_OUT,415999.06,C775234078,471189,55189.94,C2048900514,369667.25,785666.31,0,0
349,CASH_IN,124986.11,C618620320,27588839.15,27713825.26,C1082018386,140712.73,15726.62,0,0
349,CASH_IN,407950.18,C218043574,11173,419123.18,C1221195069,19195669.31,18787719.13,0,0
349,TRANSFER,434361.82,C859763986,11365,0,C1260859861,0,434361.82,0,0
349,CASH_OUT,196188.58,C1415001317,0,0,C563549372,2083456.04,2279644.62,0,0
349,PAYMENT,16357.28,C1340208708,10484,0,M360869126,0,0,0,0
349,PAYMENT,20931.32,C332159009,30623,9691.68,M1172935236,0,0,0,0
349,TRANSFER,559178.37,C1257880895,17206,0,C1960715096,0,559178.37,0,0
349,CASH_OUT,293989.15,C819362986,0,0,C2040631598,1087070.9,1381060.05,0,0
349,CASH_IN,57623.22,C466829815,24363,81986.22,C14779904,11101.41,0,0,0
349,PAYMENT,386.97,C510021481,747283.23,746896.26,M895115749,0,0,0,0
349,TRANSFER,443987.65,C102122573,165550,0,C969726447,318374.95,762362.6,0,0
349,PAYMENT,1560.37,C872497615,11441,9880.63,M436628315,0,0,0,0
349,CASH_OUT,133381.61,C2011727019,0,0,C1112564924,3433512.82,3566894.43,0,0
349,CASH_IN,489155.03,C660256946,4698,493853.03,C1472525646,0,0,0,0
349,PAYMENT,20665.85,C420279851,29719,9053.15,M1444334254,0,0,0,0
349,PAYMENT,25912.47,C1855979639,336061.27,310148.8,M2105575591,0,0,0,0
349,PAYMENT,27869.01,C685383881,8171,0,M1153487891,0,0,0,0
349,CASH_OUT,214372.79,C585163052,99435,0,C149162826,131409.33,345782.11,0,0
349,PAYMENT,10480.09,C431660130,55182,44701.91,M1870881741,0,0,0,0
349,CASH_OUT,92538.62,C1986849493,0,0,C1241287188,102717.88,195256.5,0,0
349,CASH_IN,17485.8,C809123120,31471,48956.8,C471388375,3605540.18,3588054.39,0,0
349,PAYMENT,24469.17,C1564803869,111084,86614.83,M1825877542,0,0,0,0
349,PAYMENT,9429.15,C366345595,0,0,M630202883,0,0,0,0
349,DEBIT,374.72,C1068749186,6020,5645.28,C2017988733,223374.41,223749.14,0,0
349,CASH_OUT,154574.06,C240081292,0,0,C1216966919,1087418.03,1241992.09,0,0
349,PAYMENT,14383.03,C1104763188,0,0,M975945068,0,0,0,0
349,PAYMENT,30308.51,C1008758390,30150,0,M129337970,0,0,0,0
349,CASH_IN,311230.89,C1123882817,2011119.08,2322349.97,C1158854308,1983819.49,1672588.6,0,0
349,CASH_IN,19654.04,C1301599765,4713914.6,4733568.65,C1704206406,1070575.51,1050921.47,0,0
349,CASH_OUT,73295.58,C1064768507,21485,0,C2113587938,6863882.54,6937178.13,0,0
349,PAYMENT,25906.36,C1999076036,0,0,M2024429822,0,0,0,0
349,PAYMENT,67584.43,C387033755,998046,930461.57,M553940685,0,0,0,0
349,CASH_OUT,246718.06,C1284801259,80611,0,C326437091,701165.01,947883.06,0,0
349,CASH_IN,377783.01,C941340848,22523,400306.01,C878785606,0,0,0,0
349,PAYMENT,17347.87,C527166545,1109.68,0,M597389880,0,0,0,0
349,CASH_OUT,431020.34,C38363158,30224,0,C1181854884,0,431020.34,0,0
349,PAYMENT,5167.25,C1703227387,27304.73,22137.48,M191341328,0,0,0,0
349,TRANSFER,892128.27,C1687460051,1229,0,C33335067,458347.68,1350475.95,0,0
349,CASH_OUT,16685.27,C1289579450,25292,8606.73,C1409110366,0,16685.27,0,0
349,CASH_OUT,15825.36,C1655254004,137,0,C496387431,0,15825.36,0,0
349,TRANSFER,2137853.77,C1520768555,301757.14,0,C720442578,12561381.3,14699235.06,0,0
349,CASH_IN,66474.45,C1226399042,1185518,1251992.46,C1792157783,97963.26,31488.8,0,0
349,CASH_IN,18366.34,C1243812404,103195,121561.34,C612810291,302885.34,284519,0,0
349,CASH_IN,490114.2,C385288346,17077083.61,17567197.81,C501437598,698888.18,208773.98,0,0
349,CASH_OUT,187332.11,C2056070974,20908,0,C113309937,70458.33,257790.44,0,0
349,CASH_OUT,175410.55,C611595699,0,0,C1381190362,328300.25,503710.8,0,0
349,PAYMENT,28834.19,C735211627,31053.61,2219.42,M674117029,0,0,0,0
350,CASH_OUT,87156.23,C353707968,0,0,C2026122710,239273.34,326429.57,0,0
350,PAYMENT,16591.77,C872470805,0,0,M1594214354,0,0,0,0
350,CASH_OUT,65115.75,C124854924,0,0,C571720939,8164436.65,8229552.4,0,0
350,CASH_IN,387561.62,C2140933556,15,387576.62,C1842259335,562347.17,174785.55,0,0
350,CASH_IN,243139.59,C414379276,11099,254238.59,C381242439,195398.62,0,0,0
350,CASH_OUT,41050.11,C2007764212,60635,19584.89,C827759126,176094.18,217144.29,0,0
350,CASH_OUT,221191.17,C1462340623,21489,0,C103649042,53546.49,274737.67,0,0
350,CASH_IN,33748.08,C1921820542,5401156.15,5434904.22,C1725638925,383473.29,349725.21,0,0
350,TRANSFER,252710.12,C462363696,0,0,C1382383627,5839437.88,6092147.99,0,0
350,CASH_OUT,113301.03,C762868316,0,0,C1775893376,1176567.35,1289868.38,0,0
350,CASH_OUT,35270.64,C2092867183,0,0,C1912277215,5466462.34,5501732.97,0,0
350,PAYMENT,41768.84,C2063268801,205989,164220.16,M1222676010,0,0,0,0
350,CASH_OUT,430336.61,C1682874246,6018,0,C1671085286,524662.85,954999.46,0,0
350,CASH_IN,317796.8,C604148559,78476,396272.8,C1846465117,0,0,0,0
350,CASH_IN,103547.43,C1844275656,21581473.21,21685020.64,C1900271179,627924.44,524377.01,0,0
350,CASH_IN,462863.69,C569282792,22606385.09,23069248.78,C1728687484,615782.86,152919.17,0,0
350,PAYMENT,27296.95,C496026976,0,0,M2135010079,0,0,0,0
350,TRANSFER,220089.29,C1127703106,0,0,C2041927160,1098164.27,1318253.56,0,0
350,PAYMENT,11844.72,C1517229683,13235.29,1390.56,M321265741,0,0,0,0
350,TRANSFER,591729.79,C1649211584,0,0,C283620809,6297740.61,6889470.39,0,0
350,TRANSFER,3814458.02,C207835407,20790,0,C883956084,297641.76,4112099.78,0,0
350,PAYMENT,6170.21,C1008026820,0,0,M1527567826,0,0,0,0
350,CASH_IN,39156.35,C1106393380,3101997.5,3141153.85,C846074145,149315.44,110159.09,0,0
350,CASH_IN,23239.98,C1400085203,298978,322217.98,C1493459633,387.39,0,0,0
350,PAYMENT,12029.09,C2122092307,0,0,M794479090,0,0,0,0
350,PAYMENT,5191.3,C1249982810,10498,5306.7,M119417803,0,0,0,0
350,CASH_OUT,554935.57,C588586589,5570,0,C2063767760,3881280.48,4436216.04,0,0
350,PAYMENT,7831.28,C1099277660,0,0,M1220243875,0,0,0,0
350,CASH_OUT,311096.99,C1473647124,0,0,C928029159,1416116.6,1727213.58,0,0
350,TRANSFER,1161918.16,C403051368,0,0,C349791607,4065729.13,5227647.29,0,0
350,CASH_OUT,89663.64,C1130137491,1147,0,C2035699607,266475.82,356139.45,0,0
350,PAYMENT,9912.01,C1579488061,647682.18,637770.17,M51327191,0,0,0,0
350,CASH_OUT,136151.28,C995436953,0,0,C2025095879,1249612.65,1385763.93,0,0
350,CASH_IN,379198.13,C947835564,11562,390760.13,C2084088857,3666872.41,3287674.27,0,0
350,CASH_OUT,480513.24,C1588560471,4558,0,C632167352,55472.19,535985.43,0,0
350,CASH_OUT,104508.77,C862512866,0,0,C226391371,4671043.88,4775552.65,0,0
350,CASH_OUT,196322.65,C1501928354,0,0,C670300413,4607039.96,4803362.61,0,0
350,CASH_OUT,497762.98,C1207783002,0,0,C1446207994,3199620.53,3697383.5,0,0
350,CASH_OUT,22159.77,C83300884,0,0,C1895701945,1401334.17,1423493.93,0,0
350,CASH_IN,1567.35,C677958067,11369,12936.35,C8444495,1213224.88,1211657.53,0,0
350,CASH_IN,1537.42,C993254028,8554874.81,8556412.23,C612390985,507045.06,505507.65,0,0
350,PAYMENT,10658.55,C409324505,52947,42288.45,M1977382987,0,0,0,0
350,PAYMENT,24414.15,C602126867,0,0,M1486186611,0,0,0,0
350,TRANSFER,1610123.32,C2115057013,0,0,C744514709,6376586.95,7986710.27,0,0
350,PAYMENT,20925.24,C2004965068,503436,482510.76,M1468737073,0,0,0,0
350,CASH_OUT,325840.29,C1362648383,305354.91,0,C1366007648,779491.69,1105331.98,0,0
350,TRANSFER,2028585.1,C871049945,200879,0,C402262184,0,2028585.1,0,0
350,PAYMENT,10419.26,C1754650032,0,0,M1322979670,0,0,0,0
350,CASH_OUT,209204.57,C886793282,353,0,C689619867,377363.02,586567.58,0,0
350,CASH_OUT,20791.42,C1002503913,87689,66897.58,C1102184016,1822144.3,1842935.72,0,0
350,TRANSFER,1173316.4,C76434122,10735,0,C470766821,0,1173316.4,0,0
350,PAYMENT,6129.05,C1015509234,0,0,M613341064,0,0,0,0
350,TRANSFER,1090277.86,C2123547047,0,0,C780131615,1968601.66,3058879.52,0,0
350,TRANSFER,331960.99,C1339370043,291362.79,0,C2033759621,1184831.86,1516792.86,0,0
350,TRANSFER,662860.46,C1171044564,15297,0,C1015051610,143067.03,805927.49,0,0
350,TRANSFER,620487.26,C2039809058,0,0,C1196305953,1692670.07,2313157.33,0,0
351,CASH_IN,42470.65,C1447917467,8407765.42,8450236.07,C1976481199,3565910.33,3523439.68,0,0
351,CASH_OUT,94049.06,C1123155048,24907,0,C1003774787,0,94049.06,0,0
351,CASH_IN,33886.51,C1758145444,7138500.01,7172386.52,C1886604055,139731.26,105844.76,0,0
351,PAYMENT,1106.09,C1776198299,49843,48736.91,M101040938,0,0,0,0
351,CASH_OUT,117268.44,C1985622551,566,0,C465580873,1661620.85,1778889.29,0,0
351,CASH_IN,47672.65,C1004729972,251261,298933.65,C448236299,859506.2,811833.55,0,0
351,PAYMENT,17941.49,C751070116,102675.81,84734.32,M1865315920,0,0,0,0
351,TRANSFER,825902.49,C255529557,0,0,C488727663,4601187.46,5427089.95,0,0
351,PAYMENT,28187.46,C1834260217,0,0,M596808911,0,0,0,0
351,PAYMENT,781.08,C1615260071,7050,6268.92,M989542830,0,0,0,0
351,CASH_IN,176539.81,C591869270,13096405.58,13272945.39,C1809042185,2562769.79,2386229.97,0,0
